FECHA,HORA,D_viento,H_relativa,P_atmosferica,Temperatura,V_viento,Pluviometria,PM10
150408,2100,240.0,61.0,1005.0,19.6,1.7,0.0,36.0
150408,2200,235.0,64.0,1005.0,18.5,1.2,0.0,29.0
150408,2300,207.0,69.0,1005.0,17.1,1.2,0.0,31.0
150409,1700,178.0,30.0,1003.0,27.2,3.7,0.0,118.0
150409,1800,190.0,32.0,1003.0,26.1,3.1,0.0,87.0
150409,1900,196.0,38.0,1003.0,23.8,1.7,0.0,119.0
150409,2000,254.0,46.0,1004.0,20.5,0.8,0.0,157.0
150409,2100,215.0,53.0,1004.0,18.1,0.6,0.0,98.0
150409,2200,239.0,54.0,1005.0,17.3,0.8,0.0,45.0
150409,2300,225.0,42.0,1004.0,18.8,2.1,0.0,45.0
150410,1700,183.0,28.0,1002.0,27.3,3.4,0.0,109.0
150410,1800,187.0,26.0,1002.0,26.6,2.6,0.0,80.0
150410,1900,207.0,28.0,1002.0,24.5,2.1,0.0,86.0
150410,2000,225.0,30.0,1003.0,23.4,2.2,0.0,55.0
150410,2100,222.0,33.0,1003.0,22.6,2.5,0.0,55.0
150410,2200,227.0,36.0,1003.0,21.3,2.2,0.0,62.0
150410,2300,212.0,35.0,1003.0,20.7,2.1,0.0,80.0
150411,1700,148.0,32.0,999.0,28.4,1.5,0.0,64.0
150411,1800,142.0,36.0,999.0,27.4,1.7,0.0,90.0
150411,1900,107.0,45.0,999.0,24.3,0.6,0.0,157.0
150411,2000,246.0,56.0,1000.0,20.8,0.8,0.0,110.0
150411,2100,221.0,53.0,1001.0,20.2,1.3,0.0,67.0
150411,2200,152.0,58.0,1000.0,18.1,0.8,0.0,116.0
150411,2300,28.0,69.0,1001.0,16.1,0.8,0.0,158.0
150412,1700,172.0,29.0,1000.0,28.6,1.0,0.0,72.0
150412,1800,149.0,31.0,1000.0,27.6,1.3,0.0,100.0
150412,1900,231.0,43.0,1001.0,23.8,1.3,0.0,86.0
150412,2000,243.0,54.0,1001.0,21.5,1.6,0.0,59.0
150412,2100,238.0,59.0,1002.0,19.7,1.7,0.0,63.0
150412,2200,201.0,62.0,1003.0,18.6,1.1,0.0,64.0
150412,2300,284.0,69.0,1004.0,16.7,0.8,0.0,81.0
150413,1700,159.0,42.0,1004.0,26.0,2.3,0.0,64.0
150413,1800,155.0,44.0,1004.0,25.3,2.2,0.0,91.0
150413,1900,171.0,50.0,1005.0,23.3,1.2,0.0,133.0
150413,2000,203.0,57.0,1005.0,21.1,1.7,0.0,73.0
150413,2100,186.0,62.0,1006.0,19.6,1.4,0.0,49.0
150413,2200,237.0,65.0,1006.0,18.5,1.0,0.0,42.0
150413,2300,225.0,68.0,1006.0,17.8,1.1,0.0,46.0
150414,1700,164.0,44.0,1003.0,24.0,1.7,0.0,63.0
150414,1800,151.0,45.0,1003.0,23.5,1.7,0.0,65.0
150414,1900,241.0,47.0,1003.0,21.4,2.5,0.0,67.0
150414,2000,249.0,46.0,1004.0,18.9,2.3,0.0,56.0
150414,2100,253.0,47.0,1004.0,17.5,1.9,0.0,57.0
150414,2200,249.0,50.0,1005.0,16.3,1.3,0.0,33.0
150414,2300,251.0,53.0,1004.0,15.3,1.3,0.0,21.0
150415,1700,48.0,44.0,1005.0,20.2,1.5,1.7,47.0
150415,1800,337.0,47.0,1005.0,19.8,1.1,1.7,63.0
150415,1900,272.0,55.0,1005.0,18.2,1.5,1.7,63.0
150415,2000,252.0,53.0,1006.0,16.8,1.6,1.7,52.0
150415,2100,238.0,52.0,1006.0,16.0,1.3,1.7,43.0
150415,2200,253.0,54.0,1006.0,15.0,1.2,1.7,21.0
150415,2300,251.0,54.0,1007.0,14.9,1.4,1.7,10.0
150416,1700,131.0,37.0,1010.0,20.5,1.6,0.0,36.0
150416,1800,149.0,39.0,1010.0,19.8,2.0,0.0,73.0
150416,1900,161.0,46.0,1011.0,17.5,1.0,0.0,107.0
150416,2000,240.0,52.0,1011.0,15.7,1.6,0.0,33.0
150416,2100,237.0,52.0,1011.0,14.9,1.8,0.0,37.0
150416,2200,227.0,55.0,1012.0,13.4,1.2,0.0,27.0
150416,2300,187.0,58.0,1013.0,12.4,1.1,0.0,37.0
150417,1700,165.0,27.0,1006.0,22.1,2.3,0.0,69.0
150417,1800,173.0,25.0,1006.0,21.8,2.0,0.0,75.0
150417,1900,173.0,33.0,1006.0,18.4,0.8,0.0,105.0
150417,2000,293.0,44.0,1006.0,14.7,0.3,0.0,124.0
150417,2100,259.0,50.0,1006.0,13.3,0.6,0.0,140.0
150417,2200,292.0,55.0,1006.0,12.1,0.5,0.0,138.0
150417,2300,80.0,62.0,1006.0,11.0,0.4,0.0,175.0
150418,1700,305.0,29.0,999.0,23.6,2.3,26.3,30.0
150418,1800,289.0,31.0,999.0,21.8,1.9,26.3,39.0
150418,1900,239.0,41.0,1000.0,18.3,1.6,26.3,14.0
150418,2000,241.0,55.0,1000.0,16.9,1.1,26.3,5.0
150418,2100,323.0,54.0,1001.0,16.8,1.5,26.3,6.0
150418,2200,55.0,61.0,1001.0,16.6,1.4,26.3,12.0
150418,2300,29.0,68.0,1002.0,16.3,2.0,26.3,12.0
150419,1700,114.0,77.0,1005.0,17.3,0.7,0.3,41.0
150419,1800,205.0,81.0,1005.0,17.1,1.1,0.3,37.0
150419,1900,207.0,85.0,1005.0,16.4,1.3,0.3,36.0
150419,2000,229.0,86.0,1006.0,16.1,1.0,0.3,39.0
150419,2100,243.0,88.0,1006.0,15.8,0.9,0.3,46.0
150419,2200,260.0,93.0,1006.0,14.8,0.4,0.3,50.0
150419,2300,278.0,96.0,1006.0,14.0,0.6,0.3,27.0
150420,1700,187.0,44.0,1005.0,21.2,2.6,0.0,25.0
150420,1800,178.0,45.0,1005.0,20.3,1.9,0.0,97.0
150420,1900,51.0,71.0,1005.0,16.9,1.4,0.0,126.0
150420,2000,43.0,81.0,1005.0,15.0,1.1,0.0,102.0
150420,2100,99.0,89.0,1006.0,13.3,0.3,0.0,123.0
150420,2200,23.0,93.0,1007.0,12.2,0.7,0.0,95.0
150420,2300,39.0,95.0,1007.0,11.6,0.7,0.0,61.0
150421,1700,162.0,55.0,1006.0,19.9,2.1,0.0,44.0
150421,1800,166.0,60.0,1006.0,18.8,2.0,0.0,62.0
150421,1900,195.0,67.0,1007.0,16.5,0.7,0.0,78.0
150421,2000,221.0,74.0,1006.0,14.6,0.9,0.0,85.0
150421,2100,246.0,81.0,1006.0,13.2,0.6,0.0,92.0
150421,2200,277.0,89.0,1006.0,11.7,0.3,0.0,81.0
150421,2300,121.0,92.0,1006.0,11.2,0.4,0.0,111.0
150422,1700,142.0,56.0,1003.0,19.4,1.2,0.0,48.0
150422,1800,141.0,59.0,1003.0,18.7,1.1,0.0,92.0
150422,1900,141.0,69.0,1003.0,16.2,0.9,0.0,145.0
150422,2000,289.0,82.0,1003.0,13.5,0.4,0.0,165.0
150422,2100,282.0,86.0,1004.0,12.2,0.6,0.0,160.0
150422,2200,119.0,91.0,1004.0,11.0,0.5,0.0,212.0
150422,2300,348.0,94.0,1004.0,9.9,0.3,0.0,166.0
150423,1700,164.0,52.0,1003.0,21.0,1.6,0.0,74.0
150423,1800,137.0,56.0,1003.0,20.0,1.1,0.0,123.0
150423,1900,39.0,70.0,1004.0,17.1,0.2,0.0,156.0
150423,2000,345.0,80.0,1004.0,15.1,0.5,0.0,158.0
150423,2100,194.0,84.0,1004.0,13.9,0.5,0.0,238.0
150423,2200,175.0,88.0,1005.0,13.0,0.5,0.0,227.0
150423,2300,192.0,77.0,1005.0,13.6,1.1,0.0,268.0
150424,1700,97.0,42.0,1003.0,22.7,1.0,0.0,145.0
150424,1800,81.0,49.0,1003.0,21.5,1.0,0.0,193.0
150424,1900,36.0,66.0,1004.0,17.8,0.6,0.0,233.0
150424,2000,116.0,76.0,1004.0,15.2,0.2,0.0,314.0
150424,2100,15.0,84.0,1004.0,13.7,0.3,0.0,378.0
150424,2200,62.0,90.0,1004.0,12.4,0.2,0.0,397.0
150424,2300,13.0,92.0,1003.0,11.6,0.3,0.0,274.0
150425,1700,55.0,43.0,1000.0,23.0,1.6,0.0,134.0
150425,1800,29.0,48.0,1001.0,22.0,1.0,0.0,170.0
150425,1900,3.0,59.0,1002.0,19.0,0.8,0.0,156.0
150425,2000,194.0,65.0,1003.0,17.2,1.1,0.0,130.0
150425,2100,168.0,70.0,1003.0,16.0,1.2,0.0,168.0
150425,2200,200.0,75.0,1003.0,14.8,1.1,0.0,133.0
150425,2300,184.0,83.0,1004.0,13.1,0.8,0.0,129.0
150426,1700,132.0,58.0,1004.0,20.0,0.9,0.2,103.0
150426,1800,18.0,60.0,1004.0,19.6,0.6,0.2,103.0
150426,1900,79.0,72.0,1004.0,17.3,0.3,0.2,188.0
150426,2000,273.0,80.0,1004.0,15.4,0.6,0.2,201.0
150426,2100,248.0,87.0,1004.0,13.9,0.7,0.2,210.0
150426,2200,218.0,87.0,1005.0,13.4,0.9,0.2,103.0
150426,2300,235.0,85.0,1005.0,13.6,1.5,0.2,73.0
150427,1700,43.0,68.0,1003.0,17.8,1.1,0.4,112.0
150427,1800,140.0,73.0,1004.0,17.0,2.1,0.4,137.0
150427,1900,113.0,83.0,1004.0,14.4,0.8,0.4,186.0
150427,2000,154.0,92.0,1004.0,12.2,0.6,0.4,238.0
150427,2100,126.0,94.0,1004.0,11.2,0.6,0.4,305.0
150427,2200,105.0,96.0,1004.0,10.1,0.6,0.4,325.0
150427,2300,218.0,97.0,1005.0,9.3,0.6,0.4,293.0
150428,1700,141.0,59.0,1002.0,20.4,1.8,0.0,322.0
150428,1800,145.0,61.0,1002.0,19.8,1.5,0.0,297.0
150428,1900,128.0,72.0,1003.0,17.3,0.5,0.0,333.0
150428,2000,21.0,83.0,1003.0,15.2,0.3,0.0,378.0
150428,2100,65.0,88.0,1003.0,14.0,0.3,0.0,455.0
150428,2200,195.0,91.0,1003.0,13.3,0.8,0.0,501.0
150428,2300,32.0,92.0,1004.0,12.6,0.6,0.0,409.0
150429,1700,179.0,51.0,1004.0,22.8,2.8,0.0,150.0
150429,1800,184.0,53.0,1004.0,21.3,1.7,0.0,157.0
150429,1900,220.0,63.0,1004.0,18.5,0.9,0.0,164.0
150429,2000,220.0,67.0,1005.0,17.2,1.1,0.0,156.0
150429,2100,258.0,74.0,1005.0,15.4,0.9,0.0,160.0
150429,2200,264.0,82.0,1005.0,13.9,0.8,0.0,146.0
150429,2300,214.0,87.0,1006.0,12.9,0.7,0.0,151.0
150430,1700,134.0,61.0,1003.0,16.5,1.6,0.0,98.0
150430,1800,79.0,67.0,1003.0,15.6,1.1,0.0,164.0
150430,1900,53.0,76.0,1003.0,13.7,1.2,0.0,174.0
150430,2000,38.0,80.0,1004.0,12.6,1.4,0.0,194.0
150430,2100,77.0,85.0,1004.0,11.5,0.6,0.0,233.0
150430,2200,206.0,89.0,1004.0,10.6,0.3,0.0,314.0
150430,2300,24.0,91.0,1005.0,10.2,0.9,0.0,211.0
150501,1700,50.0,63.0,1003.0,16.7,1.8,15.3,83.0
150501,1800,38.0,67.0,1003.0,15.9,1.1,15.3,122.0
150501,1900,337.0,72.0,1003.0,15.2,0.5,15.3,206.0
150501,2000,186.0,91.0,1004.0,13.7,1.0,15.3,225.0
150501,2100,81.0,97.0,1005.0,13.0,0.7,15.3,180.0
150501,2200,164.0,99.0,1005.0,12.6,1.0,15.3,81.0
150501,2300,199.0,97.0,1007.0,11.5,3.1,15.3,16.0
150502,1700,205.0,42.0,1007.0,16.2,3.8,0.0,27.0
150502,1800,199.0,48.0,1007.0,14.8,2.7,0.0,26.0
150502,1900,212.0,52.0,1007.0,13.1,2.6,0.0,23.0
150502,2000,218.0,56.0,1008.0,11.8,2.1,0.0,28.0
150502,2100,224.0,57.0,1008.0,10.8,2.0,0.0,27.0
150502,2200,224.0,59.0,1008.0,10.2,1.9,0.0,22.0
150502,2300,222.0,59.0,1008.0,9.9,2.2,0.0,24.0
150503,1700,192.0,45.0,1008.0,17.1,3.1,0.0,23.0
150503,1800,200.0,48.0,1008.0,15.9,2.5,0.0,46.0
150503,1900,225.0,56.0,1008.0,13.8,1.5,0.0,73.0
150503,2000,247.0,62.0,1008.0,12.2,1.3,0.0,107.0
150503,2100,254.0,68.0,1008.0,10.9,1.3,0.0,124.0
150503,2200,241.0,75.0,1008.0,9.5,1.0,0.0,141.0
150503,2300,227.0,81.0,1008.0,8.7,1.1,0.0,76.0
150504,1700,189.0,50.0,1005.0,19.2,2.9,0.0,40.0
150504,1800,198.0,53.0,1005.0,17.8,2.1,0.0,70.0
150504,1900,262.0,63.0,1005.0,15.4,1.2,0.0,114.0
150504,2000,259.0,71.0,1006.0,13.2,1.0,0.0,149.0
150504,2100,246.0,73.0,1006.0,12.8,1.3,0.0,111.0
150504,2200,244.0,76.0,1007.0,11.8,0.9,0.0,73.0
150504,2300,247.0,80.0,1007.0,10.7,1.2,0.0,48.0
150505,1700,143.0,56.0,1007.0,16.3,1.7,0.0,57.0
150505,1800,134.0,60.0,1007.0,15.6,1.0,0.0,127.0
150505,1900,32.0,77.0,1007.0,12.1,0.7,0.0,210.0
150505,2000,14.0,86.0,1007.0,10.1,0.8,0.0,263.0
150505,2100,46.0,92.0,1007.0,8.8,0.5,0.0,431.0
150505,2200,25.0,94.0,1007.0,7.9,0.7,0.0,255.0
150505,2300,38.0,95.0,1007.0,7.1,0.7,0.0,211.0
150506,1700,196.0,50.0,1001.0,18.5,0.9,0.0,80.0
150506,1800,324.0,57.0,1001.0,17.1,0.5,0.0,170.0
150506,1900,348.0,78.0,1001.0,12.7,0.2,0.0,272.0
150506,2000,356.0,88.0,1001.0,10.5,0.3,0.0,378.0
150506,2100,53.0,93.0,1001.0,9.0,0.4,0.0,569.0
150506,2200,343.0,94.0,1000.0,8.1,0.5,0.0,550.0
150506,2300,27.0,96.0,1000.0,7.2,0.8,0.0,260.0
150507,1700,316.0,43.0,1001.0,20.9,2.7,0.0,78.0
150507,1800,323.0,56.0,1002.0,18.0,2.5,0.0,84.0
150507,1900,345.0,69.0,1003.0,15.7,2.6,0.0,71.0
150507,2000,4.0,76.0,1003.0,14.7,1.7,0.0,72.0
150507,2100,49.0,82.0,1004.0,13.7,1.1,0.0,130.0
150507,2200,127.0,89.0,1004.0,11.7,0.7,0.0,228.0
150507,2300,358.0,94.0,1004.0,10.3,0.6,0.0,185.0
150508,1700,2.0,86.0,1005.0,15.3,1.7,2.5,32.0
150508,1800,19.0,84.0,1004.0,15.4,2.4,2.5,55.0
150508,1900,356.0,84.0,1005.0,15.2,1.4,2.5,79.0
150508,2000,11.0,90.0,1005.0,14.5,1.0,2.5,66.0
150508,2100,341.0,89.0,1006.0,14.5,0.9,2.5,51.0
150508,2200,358.0,88.0,1006.0,14.4,1.5,2.5,67.0
150508,2300,21.0,93.0,1007.0,13.9,1.1,2.5,74.0
150509,1700,154.0,65.0,1008.0,19.2,1.5,0.0,55.0
150509,1800,151.0,67.0,1008.0,18.6,1.2,0.0,108.0
150509,1900,291.0,80.0,1008.0,15.8,0.5,0.0,127.0
150509,2000,276.0,88.0,1009.0,13.9,0.7,0.0,211.0
150509,2100,229.0,92.0,1009.0,13.2,1.1,0.0,158.0
150509,2200,210.0,88.0,1010.0,13.3,1.3,0.0,133.0
150509,2300,180.0,91.0,1010.0,12.1,1.0,0.0,181.0
150510,1700,175.0,65.0,1005.0,18.0,1.7,0.0,39.0
150510,1800,142.0,71.0,1005.0,16.7,0.8,0.0,122.0
150510,1900,333.0,86.0,1005.0,13.5,0.5,0.0,196.0
150510,2000,27.0,92.0,1005.0,12.3,0.4,0.0,349.0
150510,2100,76.0,93.0,1005.0,11.6,0.4,0.0,500.0
150510,2200,30.0,95.0,1005.0,11.0,0.8,0.0,182.0
150510,2300,30.0,96.0,1005.0,10.4,0.8,0.0,130.0
150511,1700,167.0,49.0,1000.0,21.9,1.9,0.0,59.0
150511,1800,115.0,56.0,1000.0,20.0,1.2,0.0,116.0
150511,1900,9.0,74.0,1001.0,15.8,0.6,0.0,186.0
150511,2000,96.0,84.0,1001.0,13.7,0.8,0.0,324.0
150511,2100,289.0,89.0,1002.0,12.4,0.5,0.0,381.0
150511,2200,69.0,93.0,1002.0,11.1,0.8,0.0,401.0
150511,2300,32.0,95.0,1003.0,10.7,1.0,0.0,107.0
150512,1700,250.0,55.0,1003.0,21.6,1.4,0.0,53.0
150512,1800,316.0,63.0,1004.0,20.1,0.8,0.0,105.0
150512,1900,108.0,77.0,1004.0,16.9,0.5,0.0,165.0
150512,2000,302.0,83.0,1005.0,15.4,0.8,0.0,186.0
150512,2100,28.0,89.0,1005.0,14.0,0.6,0.0,255.0
150512,2200,7.0,92.0,1006.0,13.0,0.6,0.0,271.0
150512,2300,168.0,95.0,1006.0,12.1,0.7,0.0,407.0
150513,1700,187.0,50.0,1004.0,19.9,3.1,0.0,60.0
150513,1800,197.0,53.0,1004.0,18.4,2.0,0.0,87.0
150513,1900,222.0,59.0,1004.0,16.1,1.4,0.0,88.0
150513,2000,239.0,61.0,1005.0,14.8,1.4,0.0,101.0
150513,2100,264.0,66.0,1005.0,13.5,1.3,0.0,84.0
150513,2200,217.0,68.0,1005.0,12.9,1.1,0.0,164.0
150513,2300,131.0,80.0,1004.0,10.7,0.4,0.0,201.0
150514,1700,152.0,53.0,1003.0,19.4,1.7,0.0,86.0
150514,1800,129.0,58.0,1004.0,18.2,0.8,0.0,139.0
150514,1900,97.0,67.0,1004.0,16.5,0.8,0.0,215.0
150514,2000,20.0,74.0,1004.0,15.3,0.2,0.0,332.0
150514,2100,198.0,78.0,1005.0,14.5,0.7,0.0,298.0
150514,2200,310.0,81.0,1005.0,13.8,0.7,0.0,248.0
150514,2300,39.0,85.0,1006.0,12.9,0.5,0.0,236.0
150515,1700,168.0,55.0,1006.0,20.6,2.3,0.0,63.432
150515,1800,157.0,59.0,1006.0,19.1,1.4,0.0,105.54
150515,1900,308.0,70.0,1006.0,16.5,0.8,0.0,163.242
150515,2000,13.0,80.0,1006.0,14.2,0.7,0.0,235.975
150515,2100,180.0,86.0,1006.0,13.0,0.6,0.0,346.458
150515,2200,54.0,89.0,1006.0,12.1,1.0,0.0,292.058
150515,2300,30.0,91.0,1005.0,11.4,1.2,0.0,214.317
150516,1700,257.0,50.0,1004.0,22.8,0.8,0.0,78.782
150516,1800,303.0,62.0,1004.0,20.1,0.7,0.0,146.9
150516,1900,244.0,73.0,1004.0,17.3,1.0,0.0,129.61
150516,2000,237.0,73.0,1004.0,17.1,1.2,0.0,66.303
150516,2100,232.0,81.0,1005.0,15.5,0.9,0.0,85.822
150516,2200,208.0,85.0,1005.0,14.6,1.0,0.0,94.952
150516,2300,150.0,89.0,1006.0,13.3,0.7,0.0,196.083
150517,1700,340.0,57.0,1007.0,21.0,0.9,0.0,51.441
150517,1800,253.0,64.0,1007.0,19.4,0.6,0.0,126.033
150517,1900,338.0,78.0,1007.0,16.4,0.5,0.0,164.033
150517,2000,10.0,84.0,1007.0,14.7,0.6,0.0,201.433
150517,2100,263.0,89.0,1008.0,13.4,0.8,0.0,160.45
150517,2200,243.0,88.0,1008.0,14.1,1.3,0.0,62.081
150517,2300,162.0,91.0,1008.0,13.0,0.9,0.0,99.933
150518,1700,173.0,64.0,1008.0,19.2,1.4,0.0,88.382
150518,1800,132.0,69.0,1008.0,17.9,0.8,0.0,161.867
150518,1900,332.0,84.0,1008.0,14.7,0.5,0.0,253.042
150518,2000,83.0,91.0,1008.0,13.3,0.4,0.0,488.05
150518,2100,267.0,92.0,1008.0,12.6,0.4,0.0,619.8
150518,2200,158.0,94.0,1008.0,12.0,0.6,0.0,809.258
150518,2300,29.0,94.0,1008.0,11.8,0.7,0.0,454.258
150519,1700,298.0,58.0,1001.0,21.2,1.0,0.0,126.25
150519,1800,329.0,68.0,1002.0,19.1,0.8,0.0,163.992
150519,1900,265.0,74.0,1002.0,16.6,1.0,0.0,191.633
150519,2000,174.0,79.0,1002.0,15.1,0.9,0.0,196.342
150519,2100,238.0,82.0,1003.0,13.9,0.8,0.0,110.817
150519,2200,133.0,84.0,1003.0,13.1,0.8,0.0,90.33
150519,2300,260.0,84.0,1003.0,12.8,0.9,0.0,113.442
150520,1700,3.0,60.0,1005.0,18.2,2.5,3.2,26.908
150520,1800,19.0,62.0,1005.0,17.7,1.9,3.2,40.421
150520,1900,21.0,64.0,1006.0,17.1,1.9,3.2,56.479
150520,2000,7.0,67.0,1006.0,16.3,1.7,3.2,40.231
150520,2100,357.0,66.0,1006.0,16.4,2.2,3.2,15.121
150520,2200,15.0,65.0,1006.0,16.4,1.9,3.2,13.037
150520,2300,5.0,67.0,1006.0,16.0,1.6,3.2,14.162
150521,1700,195.0,79.0,1009.0,15.8,1.2,2.7,49.081
150521,1800,167.0,81.0,1010.0,15.4,1.0,2.7,110.192
150521,1900,188.0,87.0,1010.0,14.7,0.8,2.7,136.95
150521,2000,238.0,92.0,1010.0,13.8,0.7,2.7,156.217
150521,2100,222.0,95.0,1011.0,13.1,1.0,2.7,112.0
150521,2200,240.0,97.0,1010.0,12.5,0.4,2.7,132.0
150521,2300,255.0,99.0,1010.0,11.9,0.8,2.7,137.0
150522,1700,168.0,68.0,1009.0,15.2,1.9,0.0,44.402
150522,1800,138.0,72.0,1009.0,14.1,1.0,0.0,128.717
150522,1900,334.0,87.0,1009.0,11.3,0.6,0.0,205.675
150522,2000,222.0,94.0,1009.0,9.9,0.8,0.0,203.142
150522,2100,221.0,94.0,1009.0,9.1,0.9,0.0,222.0
150522,2200,135.0,96.0,1009.0,8.1,0.6,0.0,354.867
150522,2300,346.0,98.0,1009.0,7.5,0.9,0.0,187.575
150523,1700,185.0,58.0,1009.0,15.7,2.1,0.0,44.344
150523,1800,188.0,70.0,1009.0,13.9,2.8,0.0,67.186
150523,1900,205.0,81.0,1010.0,12.2,2.1,0.0,37.418
150523,2000,210.0,84.0,1010.0,11.5,2.0,0.0,16.293
150523,2100,213.0,85.0,1011.0,10.8,1.6,0.0,22.222
150523,2200,219.0,85.0,1011.0,10.5,1.5,0.0,17.305
150523,2300,214.0,83.0,1011.0,10.2,1.5,0.0,9.0
150524,1700,144.0,59.0,1009.0,12.3,1.5,0.0,55.987
150524,1800,100.0,66.0,1009.0,10.9,1.2,0.0,110.083
150524,1900,12.0,77.0,1009.0,8.7,1.1,0.0,147.442
150524,2000,64.0,86.0,1009.0,6.8,0.6,0.0,316.0
150524,2100,205.0,91.0,1009.0,5.5,0.3,0.0,463.15
150524,2200,351.0,94.0,1009.0,4.6,0.6,0.0,185.675
150524,2300,43.0,96.0,1009.0,3.9,0.6,0.0,119.0
150525,1700,64.0,74.0,1005.0,8.6,1.9,0.0,82.626
150525,1800,65.0,79.0,1005.0,7.9,1.4,0.0,146.592
150525,1900,53.0,86.0,1006.0,6.4,0.8,0.0,151.158
150525,2000,22.0,90.0,1006.0,5.5,1.1,0.0,114.467
150525,2100,28.0,93.0,1006.0,4.6,1.0,0.0,189.0
150525,2200,356.0,96.0,1006.0,3.5,0.7,0.0,183.1
150525,2300,8.0,97.0,1007.0,2.5,0.5,0.0,146.067
150526,1700,192.0,55.0,1009.0,13.9,1.2,0.0,70.5
150526,1800,178.0,64.0,1009.0,11.9,0.8,0.0,70.5
150526,1900,310.0,78.0,1009.0,8.6,0.4,0.0,228.283
150526,2000,302.0,86.0,1009.0,6.7,0.6,0.0,244.967
150526,2100,76.0,91.0,1009.0,5.3,0.4,0.0,537.0
150526,2200,89.0,94.0,1009.0,4.4,0.2,0.0,679.208
150526,2300,261.0,96.0,1009.0,3.8,0.8,0.0,443.317
150527,1700,165.0,87.0,1006.0,5.7,0.9,0.0,116.892
150527,1800,174.0,90.0,1006.0,5.0,1.1,0.0,148.683
150527,1900,155.0,95.0,1006.0,3.9,0.6,0.0,159.6
150527,2000,154.0,99.0,1007.0,3.2,1.2,0.0,132.342
150527,2100,87.0,100.0,1007.0,3.2,0.6,0.0,150.083
150527,2200,337.0,100.0,1007.0,3.1,0.8,0.0,168.267
150527,2300,245.0,100.0,1007.0,2.9,0.8,0.0,121.067
150528,1700,354.5,71.0,996.5,13.45,4.95,21.1,218.458
150528,1800,8.0,86.0,1006.0,7.8,1.5,21.1,220.475
150528,1900,11.0,88.0,1005.0,7.8,1.8,21.1,243.742
150528,2000,152.0,96.0,1005.0,7.3,1.2,21.1,241.7
150528,2100,223.0,98.0,1006.0,7.2,1.9,21.1,123.8
150528,2200,16.0,99.0,1007.0,7.2,1.0,21.1,121.8
150528,2300,48.0,100.0,1008.0,7.2,1.2,21.1,111.583
150529,1700,238.0,68.0,1008.0,16.9,0.8,0.0,69.0
150529,1800,321.0,79.0,1008.0,15.1,0.6,0.0,167.092
150529,1900,318.0,92.0,1008.0,12.1,0.6,0.0,318.608
150529,2000,218.0,97.0,1008.0,10.6,0.4,0.0,681.0
150529,2100,180.0,98.0,1008.0,9.7,0.6,0.0,806.0
150529,2200,351.0,99.0,1008.0,8.8,0.3,0.0,867.0
150529,2300,9.0,100.0,1008.0,8.1,0.7,0.0,609.933
150530,1700,47.0,81.0,1009.0,13.3,2.0,0.0,67.373
150530,1800,54.0,86.0,1009.0,12.4,0.9,0.0,156.642
150530,1900,194.0,95.0,1010.0,10.2,0.7,0.0,449.8
150530,2000,17.0,98.0,1010.0,9.3,0.9,0.0,337.958
150530,2100,50.0,98.0,1010.0,9.2,1.0,0.0,291.792
150530,2200,196.0,99.0,1010.0,7.9,0.5,0.0,474.375
150530,2300,192.0,100.0,1010.0,7.0,0.7,0.0,451.283
150531,1700,44.0,70.0,1010.0,14.9,1.2,0.4,52.0
150531,1800,34.0,75.0,1009.0,14.3,1.1,0.4,117.0
150531,1900,287.0,87.0,1009.0,11.8,0.5,0.4,284.0
150531,2000,54.0,94.0,1010.0,10.2,0.3,0.4,483.733
150531,2100,121.0,96.0,1010.0,10.1,0.4,0.4,533.8
150531,2200,38.0,95.0,1010.0,10.3,0.7,0.4,425.558
150531,2300,37.0,94.0,1010.0,10.2,1.2,0.4,85.0
150601,1700,190.0,81.0,1010.0,14.1,0.7,0.0,267.5
150601,1800,218.0,87.0,1010.0,13.2,0.9,0.0,334.0
150601,1900,21.0,91.0,1010.0,12.3,0.9,0.0,255.0
150601,2000,29.0,93.0,1009.0,11.7,0.9,0.0,259.0
150601,2100,81.0,96.0,1010.0,10.6,0.7,0.0,358.5
150601,2200,194.0,97.0,1009.0,10.1,1.0,0.0,419.5
150601,2300,117.0,99.0,1009.0,9.5,0.9,0.0,306.0
150602,1700,59.0,80.0,1004.0,15.1,0.6,2.0,240.5
150602,1800,85.0,84.0,1004.0,14.5,1.0,2.0,318.0
150602,1900,129.0,86.0,1005.0,14.1,0.8,2.0,92.0
150602,2000,39.0,83.0,1005.0,15.0,1.8,2.0,24.0
150602,2100,349.0,79.0,1005.0,15.7,2.6,2.0,10.5
150602,2200,355.0,79.0,1005.0,15.8,3.5,2.0,12.0
150602,2300,347.0,87.0,1005.0,15.1,3.1,2.0,34.0
150603,1700,334.0,90.0,1006.0,13.6,1.1,0.2,66.0
150603,1800,26.0,92.0,1006.0,13.1,1.2,0.2,60.5
150603,1900,336.0,94.0,1007.0,12.9,0.9,0.2,35.0
150603,2000,242.0,95.0,1007.0,12.7,1.0,0.2,20.0
150603,2100,284.0,97.0,1007.0,12.4,0.7,0.2,26.0
150603,2200,323.0,98.0,1007.0,12.3,0.5,0.2,36.0
150603,2300,248.0,98.0,1008.0,12.3,0.6,0.2,48.0
150604,1700,281.0,84.0,1005.0,16.1,0.8,0.0,174.0
150604,1800,26.0,89.0,1004.0,15.4,1.1,0.0,157.5
150604,1900,37.0,91.0,1004.0,14.8,1.4,0.0,137.0
